################################################################
##Data NPD2                                                    #
##2017-11-22                                          ################################################################

param KK:=5000;
param II:=70;
param TT:= 20;
param a:=3;

param F:=0.9;        # fixed costs
param U:=3;
param p:=0.95;
param R:=1;          # return level


param Max3:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20:=
1	0.0	0.0	4.7	4.9	8.8	7.7	0.7	7.1	6.2	5.9	6.9	9.3	8.1	4.5	5.2	4.6	6.4	5.7	8.7	8.5
2	0.0	0.0	4.0	6.2	3.1	5.2	6.3	8.5	5.6	5.7	6.4	4.9	2.6	5.8	7.0	3.4	8.1	7.3	6.5	7.9
3	0.0	0.0	4.7	6.2	6.1	4.3	8.7	6.9	7.3	5.6	6.3	6.1	7.2	8.4	8.8	5.6	7.5	7.7	5.0	7.1
4	0.0	0.0	2.2	5.8	5.8	7.3	9.2	4.6	6.2	4.8	3.2	4.2	5.9	5.7	10.8	7.3	7.7	9.4	7.5	8.8
5	0.0	0.0	4.4	4.0	6.1	8.9	5.7	8.2	5.4	5.7	8.4	6.4	4.0	5.5	6.9	6.2	11.6	6.3	7.9	4.3
6	0.0	0.0	3.4	7.8	9.4	7.8	8.1	6.2	6.8	6.1	4.1	9.1	5.2	8.5	7.4	4.8	4.8	5.4	6.7	5.4
7	0.0	0.0	3.1	6.4	6.1	4.1	7.5	11.0	5.4	2.9	6.7	6.1	7.3	7.2	6.8	8.7	7.4	6.0	4.3	10.0
8	0.0	0.0	3.7	5.8	5.0	5.4	4.8	6.3	6.7	6.7	10.0	8.1	5.2	3.6	8.1	5.8	7.2	9.8	7.4	5.1
9	0.0	0.0	4.3	5.6	8.1	5.8	10.1	4.8	6.8	8.2	5.3	6.2	4.2	6.2	7.6	5.9	11.3	6.5	6.9	6.6
10	0.0	0.0	4.3	5.9	6.1	5.2	6.2	6.2	4.2	6.4	6.3	6.2	8.0	7.7	6.2	9.8	11.0	6.3	7.6	7.9
11	0.0	0.0	3.4	7.8	6.3	4.2	7.0	10.2	6.9	8.7	7.3	8.0	9.2	7.3	6.7	6.9	5.5	2.7	9.8	7.0
12	0.0	0.0	3.1	6.1	8.8	9.3	6.8	8.4	7.7	6.7	5.4	9.9	6.4	6.0	5.4	7.1	6.5	5.3	11.4	4.9
13	0.0	0.0	4.0	3.2	5.9	8.4	5.6	10.7	6.1	6.0	10.0	6.4	7.8	5.7	7.3	7.5	8.7	7.0	12.8	4.9
14	0.0	0.0	5.9	3.5	4.6	5.3	3.8	5.3	7.0	9.4	5.7	8.6	7.1	5.8	7.7	5.8	8.5	6.1	8.8	7.1
15	0.0	0.0	4.3	4.5	7.0	5.2	7.7	7.8	4.3	12.1	5.9	2.9	7.1	5.7	6.6	7.9	8.2	7.4	8.7	6.2
16	0.0	0.0	4.3	6.2	10.6	9.0	4.3	7.8	1.7	3.5	5.8	6.3	10.9	9.2	4.5	6.8	12.7	6.5	7.4	4.7
17	0.0	0.0	3.0	4.8	4.4	7.0	7.5	6.5	7.9	5.5	5.2	8.7	6.2	6.2	7.6	6.5	12.0	6.6	7.3	6.1
18	0.0	0.0	3.8	7.1	8.0	4.9	7.0	8.7	6.3	4.0	6.0	9.4	4.2	9.9	7.2	7.7	7.9	9.3	6.8	8.5
19	0.0	0.0	3.3	4.8	8.3	13.1	6.5	12.0	6.8	7.6	8.4	6.2	7.3	4.3	8.4	5.2	2.5	7.5	7.3	7.4
20	0.0	0.0	3.1	6.4	6.0	6.7	7.6	7.7	4.8	4.6	6.5	5.6	5.1	5.5	7.3	6.4	4.3	6.5	8.2	6.6
21	0.0	0.0	4.0	7.9	9.2	7.3	5.3	9.9	7.9	6.0	6.6	7.6	5.6	6.8	4.8	7.0	6.6	10.4	7.2	7.2
